Table S3. Phage taxonomy.				
Phage ID	E-value	Score	Taxonomy/LastCommonAncestor	
IMGVR_UViG_3300033475_000035|3300033475|Ga0310811_10000500	1.80E-104	185.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300033489_000019|3300033489|Ga0299912_10000313	7.80E-33	365.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300033553_000156|3300033553|Ga0371479_10199406	1.70E-15	344.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300033553_000796|3300033553|Ga0371479_10768199|13903-54260	5.10E-52	1371.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Peduoviridae	
IMGVR_UViG_3300033562_000771|3300033562|Ga0371476_1244434	7.50E-19	356.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300033565_000087|3300033565|Ga0371482_10000122|135-42390	2.10E-09	329.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300033755_000045|3300033755|Ga0371489_0000712	5.20E-08	531.7	Viruses	
IMGVR_UViG_3300033980_000179|3300033980|Ga0334981_0000224	1.70E-33	576.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300033997_000092|3300033997|Ga0310131_000033	4.70E-06	1342.8	Viruses	
IMGVR_UViG_3300033997_000243|3300033997|Ga0310131_000016	3.00E-24	1154.9	Viruses	
IMGVR_UViG_3300033997_000562|3300033997|Ga0310131_000946|623-15482	2.40E-18	216	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300033997_000583|3300033997|Ga0310131_000354|23422-64967	3.40E-28	807.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300034024_000096|3300034024|Ga0334927_000064|27686-70017	5.20E-15	302.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300034053_000011|3300034053|Ga0373890_000037	2.90E-21	632	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300034062_001725|3300034062|Ga0334995_0000429	1.00E-17	670.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300034072_000561|3300034072|Ga0310127_000048	2.10E-10	1342.8	Viruses	
IMGVR_UViG_3300034110_001068|3300034110|Ga0335055_0000190	1.70E-06	517.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300034351_000077|3300034351|Ga0374177_0013008	5.40E-06	577.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300034375_008105|3300034375|Ga0348336_000691	1.90E-08	629.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300034375_008179|3300034375|Ga0348336_000268	1.50E-15	379.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300034415_000034|3300034415|Ga0168781_01044	3.10E-11	276.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300034523_000296|3300034523|Ga0310143_00429|623-15482	8.70E-08	216	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300034524_000181|3300034524|Ga0310146_00056|444-87502	1.50E-08	835.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300034682_000404|3300034682|Ga0310128_000603|265-41330	2.10E-20	352.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300034683_000623|3300034683|Ga0310147_000067|52772-105732	1.70E-109	720.4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300034990_000013|3300034990|Ga0373617_000006	4.50E-45	428.7	Viruses	
IMGVR_UViG_3300035189_000031|3300035189|Ga0370491_0002827	3.10E-33	589.9	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300035199_001164|3300035199|Ga0315335_000299|96179-138664	7.90E-12	605.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300035204_001027|3300035204|Ga0373647_0000050	3.70E-08	402.5	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes	
IMGVR_UViG_3300035326_000218|3300035326|Ga0247206_000584	3.30E-28	1196.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300035422_000096|3300035422|Ga0247095_00014	1.10E-19	168.7	Viruses	
IMGVR_UViG_3300035491_000219|3300035491|Ga0376444_000227	5.00E-17	664.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300035492_000410|3300035492|Ga0376445_000074|49736-83600	1.70E-11	664.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300035493_000073|3300035493|Ga0376446_000320	1.10E-06	664.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300035494_000069|3300035494|Ga0376447_000366	3.40E-25	664.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300035501_000524|3300035501|Ga0376455_0000007	1.40E-19	683.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300035502_000460|3300035502|Ga0376456_0000009	9.60E-11	683.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300035520_000608|3300035520|Ga0376475_0000058	5.80E-07	448.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300035562_000124|3300035562|Ga0376655_0000061|3-48095	6.90E-57	670.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300035644_000125|3300035644|Ga0134398_00166	8.20E-09	916.1	Viruses	
IMGVR_UViG_3300035659_000001|3300035659|Ga0373628_0000021	2.00E-22	696.9	Viruses	
IMGVR_UViG_3300035660_000002|3300035660|Ga0373629_0000155	4.80E-11	373.5	Viruses	
IMGVR_UViG_3300035688_000994|3300035688|Ga0373626_0001836	3.20E-07	195.3	Viruses	
IMGVR_UViG_3300035704_000007|3300035704|Ga0376645_0000306	2.10E-92	374.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300035704_000013|3300035704|Ga0376645_0000757	8.00E-18	143.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300036444_000024|3300036444|Ga0401347_0001|308981-335291	9.00E-39	571.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300036719_006047|3300036719|Ga0335011_0000052	4.10E-24	287.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300036763_000395|3300036763|Ga0376079_0000260|8572-49277	2.90E-07	484.6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300036764_000716|3300036764|Ga0376080_0000227|9523-48501	7.90E-07	484.6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300036769_000253|3300036769|Ga0376457_0000005	4.20E-29	683.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300036770_005874|3300036770|Ga0310126_0000505	4.00E-14	592	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300036772_000294|3300036772|Ga0376650_0000058	3.50E-06	580.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Punavirus	
IMGVR_UViG_3300036779_000164|3300036779|Ga0376648_0000229	8.90E-35	237.4	Viruses	
IMGVR_UViG_3300036791_000207|3300036791|Ga0376662_0000437	9.50E-34	470.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300036793_000085|3300036793|Ga0376664_0000066	6.70E-64	393.9	Viruses	
IMGVR_UViG_3300036796_000146|3300036796|Ga0376670_0000090	6.10E-47	580.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Punavirus	
IMGVR_UViG_3300036819_000183|3300036819|Ga0376689_0002025	5.60E-08	287.2	Viruses	
IMGVR_UViG_3300036822_000048|3300036822|Ga0376693_0000162	7.50E-28	334.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300036822_000287|3300036822|Ga0376693_0000022|8570-62255	4.80E-16	479.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300036845_000086|3300036845|Ga0376677_0000560	2.40E-11	375.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300036845_000138|3300036845|Ga0376677_0000194	3.80E-10	386.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300036884_000057|3300036884|Ga0334813_000179	2.90E-09	218.2	Viruses	
IMGVR_UViG_3300036885_000078|3300036885|Ga0334823_000056	4.50E-09	218.2	Viruses	
IMGVR_UViG_3300036886_000043|3300036886|Ga0334826_000172	4.70E-09	218.2	Viruses	
IMGVR_UViG_3300036942_000228|3300036942|Ga0377186_000489	1.50E-08	331.6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300036952_000140|3300036952|Ga0377209_0000681	2.10E-08	176.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300036972_000250|3300036972|Ga0377232_001136	4.30E-08	278	Viruses	
IMGVR_UViG_3300037045_000347|3300037045|Ga0377235_000070|556-51477	6.50E-08	179.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Punavirus	
IMGVR_UViG_3300037067_003476|3300037067|Ga0378408_0000171	3.10E-07	478.4	Viruses	
IMGVR_UViG_3300037067_008869|3300037067|Ga0378408_0001786	1.20E-06	203.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037067_013660|3300037067|Ga0378408_0000093	1.50E-06	446.8	Viruses	
IMGVR_UViG_3300037067_022550|3300037067|Ga0378408_0000044	3.70E-06	779.8	Viruses	
IMGVR_UViG_3300037086_000360|3300037086|Ga0334812_000008	6.60E-06	569	Viruses	
IMGVR_UViG_3300037087_000070|3300037087|Ga0334814_000206	5.00E-49	218.2	Viruses	
IMGVR_UViG_3300037088_000111|3300037088|Ga0334819_000122	1.00E-32	218.2	Viruses	
IMGVR_UViG_3300037088_000339|3300037088|Ga0334819_000430	2.10E-17	177.6	Viruses	
IMGVR_UViG_3300037089_000084|3300037089|Ga0334820_000122	3.30E-17	218.2	Viruses	
IMGVR_UViG_3300037090_000051|3300037090|Ga0334824_000086	7.60E-17	218.2	Viruses	
IMGVR_UViG_3300037091_000049|3300037091|Ga0334825_000102	3.10E-16	218.2	Viruses	
IMGVR_UViG_3300037099_000440|3300037099|Ga0334873_000227	5.90E-14	555.4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037104_000219|3300037104|Ga0395706_000518	2.60E-13	313.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037116_000299|3300037116|Ga0395749_0000018|40573-254872	7.80E-10	850.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037117_000308|3300037117|Ga0395750_0000112|149-36745	6.10E-07	369.2	Viruses	
IMGVR_UViG_3300037139_000069|3300037139|Ga0395913_001906	9.00E-07	271	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037225_001321|3300037225|Ga0395714_000232	7.50E-15	338.7	Viruses	
IMGVR_UViG_3300037243_000066|3300037243|Ga0395741_0000689	1.10E-14	264.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037245_000653|3300037245|Ga0392328_0000394	8.90E-11	258.6	Viruses	
IMGVR_UViG_3300037247_001786|3300037247|Ga0392330_0000001	3.60E-06	484.2	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes	
IMGVR_UViG_3300037247_002096|3300037247|Ga0392330_0000130	7.00E-17	374	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037247_002433|3300037247|Ga0392330_0000572|3570-30228	1.80E-27	395.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037258_000720|3300037258|Ga0376646_0002825	3.40E-69	219.6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037311_000463|3300037311|Ga0394881_0004424|29742-39258	7.30E-06	305.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037311_000471|3300037311|Ga0394881_0002430|25662-66760	1.70E-43	284.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Winoviridae	
IMGVR_UViG_3300037312_001429|3300037312|Ga0395899_0000295	5.00E-07	255.4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037313_001442|3300037313|Ga0395908_0000255	1.90E-06	326.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037418_003206|3300037418|Ga0395900_0000668	3.20E-47	223.7	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037419_001975|3300037419|Ga0395903_0000224	8.20E-19	229.1	Viruses	
IMGVR_UViG_3300037423_001696|3300037423|Ga0395907_0000254	8.00E-42	290.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037424_000596|3300037424|Ga0395806_0000807	1.50E-25	1083.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Sepvirinae	
IMGVR_UViG_3300037455_001976|3300037455|Ga0394157_0002283	3.20E-15	258.1	Viruses	
IMGVR_UViG_3300037459_000020|3300037459|Ga0392323_0000065	1.40E-13	64.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037466_003065|3300037466|Ga0395898_0000148	7.00E-28	521.9	Viruses	
IMGVR_UViG_3300037466_003585|3300037466|Ga0395898_0000634	1.40E-19	326.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037467_002078|3300037467|Ga0395902_0000338	5.50E-06	441.2	Viruses	
IMGVR_UViG_3300037467_002418|3300037467|Ga0395902_0000251	2.40E-61	326.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037471_001310|3300037471|Ga0395905_0000367	5.10E-38	326.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037483_000173|3300037483|Ga0395805_0001603	6.90E-30	638.4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037483_001012|3300037483|Ga0395805_0000259	2.10E-23	741.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037487_002484|3300037487|Ga0393275_0000060	8.20E-07	359.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037488_002528|3300037488|Ga0393276_0000051	1.30E-06	281.6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037521_000225|3300037521|Ga0392321_0000068	7.80E-06	272.1	Viruses	
IMGVR_UViG_3300037601_000121|3300037601|Ga0394806_000225|14727-53322	4.60E-54	597.4	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Podoviridae	
IMGVR_UViG_3300037628_000122|3300037628|Ga0310922_0000131	1.40E-07	285.8	Viruses	
IMGVR_UViG_3300037692_000547|3300037692|Ga0395784_0000524	4.10E-35	221.9	Viruses	
IMGVR_UViG_3300037755_000598|3300037755|Ga0395776_0000398	3.70E-22	224.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037755_000828|3300037755|Ga0395776_0000263	6.60E-15	352.6	Viruses	
IMGVR_UViG_3300037782_000060|3300037782|Ga0394792_000493	5.00E-56	551.6	Viruses;Duplodnaviria;Heunggongvirae	
IMGVR_UViG_3300037790_000015|3300037790|Ga0394804_000523	7.30E-12	451.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300037843_000070|3300037843|Ga0427918_0000924	2.90E-10	289.1	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300038334_000112|3300038334|Ga0246094_000024|305992-401983	5.00E-09	857.6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300038393_001965|3300038393|Ga0395904_0000320	2.50E-13	326.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300038443_001187|3300038443|Ga0395901_0000547	6.90E-23	467.6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300038443_001304|3300038443|Ga0395901_0000301	3.80E-22	356.8	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300038443_002023|3300038443|Ga0395901_0000274	8.40E-18	326.3	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300038524_000072|3300038524|Ga0245704_000656	2.70E-22	313.7	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae	
IMGVR_UViG_3300038566_000148|3300038566|Ga0135254_00005	1.60E-37	469.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Zobellviridae	
IMGVR_UViG_3300038682_000083|3300038682|Ga0135252_00001	1.40E-31	469.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Zobellviridae	
IMGVR_UViG_3300038701_003011|3300038701|Ga0401683_000017	1.60E-26	276.8	Viruses	
IMGVR_UViG_3300038724_000006|3300038724|Ga0235857_00048	1.20E-19	319	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300038803_000193|3300038803|Ga0119914_00002	7.90E-14	624.8	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae	
IMGVR_UViG_3300038816_000155|3300038816|Ga0119929_00001	5.60E-08	624.8	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae	
IMGVR_UViG_3300039360_000009|3300039360|Ga0169244_00140	5.40E-06	1520.1	Viruses	
IMGVR_UViG_3300039366_000290|3300039366|Ga0169784_00054|43585-62137	1.40E-14	170.4	Viruses	
IMGVR_UViG_3300039370_000009|3300039370|Ga0169847_0062	3.00E-24	1089.6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300039379_000022|3300039379|Ga0169806_00002	4.10E-51	805.3	Viruses	
IMGVR_UViG_3300039379_000029|3300039379|Ga0169806_00002|148713-233116	4.90E-10	314	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes	
IMGVR_UViG_3300039381_000112|3300039381|Ga0169840_00006	4.90E-10	606.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300039384_000088|3300039384|Ga0169689_00031|17061-35613	4.10E-51	170.4	Viruses	
IMGVR_UViG_3300039448_000011|3300039448|Ga0310815_00259	3.00E-24	384	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300039448_000022|3300039448|Ga0310815_00243	1.40E-14	392.2	Viruses;Duplodnaviria;Heunggongvirae	
IMGVR_UViG_3300039456_000023|3300039456|Ga0310816_00117	5.40E-06	392.2	Viruses;Duplodnaviria;Heunggongvirae	
IMGVR_UViG_3300040744_000142|3300040744|Ga0439198_0003411	1.60E-37	525.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300040801_002123|3300040801|Ga0450804_3743210	1.40E-31	1332.6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Peduoviridae	
IMGVR_UViG_3300041411_000301|3300041411|Ga0439466_0000077	1.60E-26	1152.6	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042010_000244|3300042010|Ga0439452_000013|309252-333628	1.20E-19	217.4	Viruses	
IMGVR_UViG_3300042010_000261|3300042010|Ga0439452_000055|33906-76920	7.90E-14	623.5	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042013_000062|3300042013|Ga0439456_000126	5.60E-08	1244.2	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042206_000183|3300042206|Ga0451585_000162|8240-61221	2.70E-22	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042207_000168|3300042207|Ga0451586_000204|66104-98356	6.90E-23	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042208_000050|3300042208|Ga0451587_000300	3.80E-22	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042209_000097|3300042209|Ga0451588_000100|66171-119046	8.40E-18	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042210_000070|3300042210|Ga0451590_000085|66171-119046	2.50E-13	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042211_000098|3300042211|Ga0451591_000087|8241-61222	7.30E-12	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042212_000131|3300042212|Ga0451592_000095|66171-119046	2.90E-10	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042213_000056|3300042213|Ga0451594_00085|66171-119046	5.00E-09	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042214_000080|3300042214|Ga0451595_000089|66171-119046	5.00E-56	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042215_000061|3300042215|Ga0451596_00098|66171-119046	6.60E-15	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042216_000071|3300042216|Ga0451598_000105|8241-61222	3.70E-22	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042217_000097|3300042217|Ga0451599_00139|8241-61222	4.10E-35	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042218_000078|3300042218|Ga0451600_00150|8241-61222	4.60E-54	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042219_000076|3300042219|Ga0451601_00136|8241-61222	1.40E-07	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042220_000068|3300042220|Ga0451603_00169|66174-119049	8.20E-07	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042221_000089|3300042221|Ga0451604_00165|8241-61222	1.30E-06	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042222_000079|3300042222|Ga0451605_00170|66171-119046	7.80E-06	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042223_000097|3300042223|Ga0451606_00170|8241-61222	2.40E-61	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042224_000100|3300042224|Ga0451607_00166|66171-119046	5.10E-38	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042225_000092|3300042225|Ga0451609_00164|66171-119046	6.90E-30	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042226_000079|3300042226|Ga0451610_00170|8241-61222	2.10E-23	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042227_000099|3300042227|Ga0451611_00158|66171-119046	1.40E-19	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042228_000080|3300042228|Ga0451613_00165|66171-119046	5.50E-06	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042229_000088|3300042229|Ga0451614_00150|66171-119046	7.00E-28	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042230_000088|3300042230|Ga0451615_00150|8241-61222	1.40E-13	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042231_000091|3300042231|Ga0451617_00151|8241-61222	3.20E-15	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
IMGVR_UViG_3300042232_000087|3300042232|Ga0451618_00156|66174-119049	8.00E-42	623.9	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes	
