Table S7. Host predicted by homology match.															
Qry Seqence ID	Salmonella Genome ID	E-value	Identity	Bitscore	Qry Alignment Len	Sub Alignment Len									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005935505.1.fna	0	86.421	3217	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005935505.1.fna	0	88.993	3437	2779	2778									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005935505.1.fna	0	89.173	3465	2779	2778									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_005935505.1.fna	0	89.173	3465	2779	2778									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005935525.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005935525.1.fna	0	86.492	3206	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005935525.1.fna	0	87.782	3253	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005935525.1.fna	0	87.921	3275	2779	2787									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005935565.1.fna	0	87.746	3247	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005935565.1.fna	0	87.885	3269	2779	2787									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005935645.1.fna	0	86.396	3212	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005935685.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005935685.1.fna	0	86.492	3206	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005935685.1.fna	0	87.647	3253	2797	2805									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005935685.1.fna	0	87.785	3275	2797	2805									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005935705.1.fna	0	75.515	1452	3107	3101									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005935705.1.fna	0	86.527	3234	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005935715.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005935765.1.fna	0	75.517	1445	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005935765.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005935775.1.fna	0	75.517	1445	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005935775.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005935865.2.fna	0	79.43	2427	3452	3458									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005935925.1.fna	0	75.368	1450	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005935925.1.fna	0	86.497	3229	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005935945.1.fna	0	75.475	1439	3107	3100									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005935965.1.fna	0	75.368	1450	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005935965.1.fna	0	86.497	3229	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005936025.1.fna	0	88.849	3415	2779	2778									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005936025.1.fna	0	89.029	3443	2779	2778									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_005936025.1.fna	0	89.029	3443	2779	2778									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005936065.1.fna	0	75.368	1450	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005936065.1.fna	0	86.497	3229	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005936105.1.fna	0	79.43	2427	3452	3458									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005936185.1.fna	0	86.599	3245	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005936205.1.fna	0	75.368	1450	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005936205.1.fna	0	86.497	3229	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005936225.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005936265.1.fna	0	86.565	3240	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005936285.1.fna	0	75.517	1445	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005936285.1.fna	0	86.565	3240	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005936285.1.fna	0	87.961	3280	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005936285.1.fna	0	88.1	3302	2779	2787									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005936345.1.fna	0	87.746	3247	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005936345.1.fna	0	87.885	3269	2779	2787									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005936365.1.fna	0	87.746	3247	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005936365.1.fna	0	87.885	3269	2779	2787									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005936385.1.fna	0	87.746	3247	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005936385.1.fna	0	87.885	3269	2779	2787									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005936425.1.fna	0	87.746	3247	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005936425.1.fna	0	87.885	3269	2779	2787									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005936445.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300009944_000210|3300009944|Ga0133256_141760|44470-86317	GCA_005936445.1.fna	0	83.238	6527	7139	7151									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005936445.1.fna	0	87.961	3278	2779	2786									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005936445.1.fna	0	88.1	3301	2779	2786									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005936465.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300009944_000210|3300009944|Ga0133256_141760|44470-86317	GCA_005936465.1.fna	0	83.238	6527	7139	7151									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005936465.1.fna	0	87.961	3278	2779	2786									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005936465.1.fna	0	88.1	3301	2779	2786									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005936525.1.fna	0	87.746	3247	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005936525.1.fna	0	87.885	3269	2779	2787									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005936545.1.fna	0	87.746	3247	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005936545.1.fna	0	87.885	3269	2779	2787									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005936565.1.fna	0	86.517	3212	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005936565.1.fna	0	88.813	3410	2779	2778									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005936565.1.fna	0	88.957	3432	2779	2778									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_005936565.1.fna	0	88.957	3432	2779	2778									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005936585.1.fna	0	86.487	3206	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005936625.1.fna	0	87.746	3247	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005936625.1.fna	0	87.885	3269	2779	2787									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005936645.1.fna	0	87.746	3247	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005936645.1.fna	0	87.885	3269	2779	2787									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005936685.1.fna	0	87.746	3247	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005936685.1.fna	0	87.885	3269	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005936785.1.fna	0	75.475	1445	3107	3100									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005936785.1.fna	0	86.468	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005936805.1.fna	0	86.565	3240	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005936825.1.fna	0	82.826	2300	2578	2587									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005936845.1.fna	0	75.517	1445	3092	3085									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005936845.1.fna	0	86.59	3223	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005936865.1.fna	0	87.746	3247	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005936865.1.fna	0	87.885	3269	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005936925.1.fna	0	73.423	1554	4479	4455									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005936925.1.fna	0	82.865	2305	2578	2587									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005936945.1.fna	0	86.551	3217	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005936985.1.fna	0	87.746	3247	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005936985.1.fna	0	87.885	3269	2779	2787									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005937005.1.fna	0	88.989	3435	2778	2777									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005937005.1.fna	0	89.169	3463	2778	2777									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_005937005.1.fna	0	89.169	3463	2778	2777									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005937045.1.fna	0	86.542	3217	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005937065.1.fna	0	87.746	3247	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005937065.1.fna	0	87.885	3269	2779	2787									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005937085.1.fna	0	87.746	3247	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005937085.1.fna	0	87.885	3269	2779	2787									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005937105.1.fna	0	86.43	3217	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005938845.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005938845.1.fna	0	86.517	3212	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005938885.1.fna	0	86.478	3206	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005938905.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005938905.1.fna	0	86.517	3212	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005938925.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005938925.1.fna	0	86.517	3212	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005938965.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005938965.1.fna	0	86.517	3212	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005938985.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005938985.1.fna	0	86.517	3212	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005939045.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005939045.1.fna	0	86.551	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005939055.1.fna	0	86.497	3229	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005939065.1.fna	0	86.497	3229	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005939105.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005939105.1.fna	0	86.551	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005939145.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005939165.1.fna	0	86.425	3217	2939	2949									
IMGVR_UViG_3300009944_000210|3300009944|Ga0133256_141760|44470-86317	GCA_005939165.1.fna	0	83.224	6523	7140	7152									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005939265.1.fna	0	86.415	3195	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005939325.1.fna	0	86.43	3217	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005939405.1.fna	0	86.546	3217	2921	2931									
IMGVR_UViG_3300009944_000210|3300009944|Ga0133256_141760|44470-86317	GCA_005939405.1.fna	0	83.196	6512	7140	7152									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005939445.1.fna	0	86.425	3217	2939	2949									
IMGVR_UViG_3300009944_000210|3300009944|Ga0133256_141760|44470-86317	GCA_005939445.1.fna	0	83.224	6523	7140	7152									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005939485.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005939485.1.fna	0	86.551	3217	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005939485.1.fna	0	84.342	2667	2727	2751									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005939485.1.fna	0	84.245	2651	2727	2751									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005939505.1.fna	0	89.252	3478	2779	2779									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005939505.1.fna	0	89.356	3494	2779	2779									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_005939505.1.fna	0	89.356	3494	2779	2779									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005939535.1.fna	0	89.256	3478	2779	2779									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005939535.1.fna	0	89.36	3494	2779	2779									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_005939535.1.fna	0	89.36	3494	2779	2779									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005939605.1.fna	0	87.746	3247	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005939605.1.fna	0	87.885	3269	2779	2787									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005939625.1.fna	0	87.746	3247	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005939625.1.fna	0	87.885	3269	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005939785.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005939785.1.fna	0	86.551	3217	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005939825.1.fna	0	75.368	1450	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005939825.1.fna	0	86.497	3229	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005939845.1.fna	0	75.386	1434	3121	3115									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005939865.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005939865.1.fna	0	88.957	3432	2779	2778									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005939865.1.fna	0	89.137	3459	2779	2778									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_005939865.1.fna	0	89.137	3459	2779	2778									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005939905.1.fna	0	75.368	1450	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005939905.1.fna	0	86.497	3229	2939	2949									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005939945.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005939945.1.fna	0	86.517	3212	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005939985.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005939985.1.fna	0	86.551	3217	2921	2931									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005940025.1.fna	0	86.459	3223	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005940105.1.fna	0	86.565	3240	2939	2949									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005940405.1.fna	0	86.58	3223	2921	2931									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005940405.1.fna	0	87.751	3247	2779	2788									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005940405.1.fna	0	87.89	3269	2779	2788									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005940505.1.fna	0	80.932	2699	3434	3440									
IMGVR_UViG_3300009944_000210|3300009944|Ga0133256_141760|44470-86317	GCA_005940505.1.fna	0	76.677	1731	3186	3193									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005940545.1.fna	0	75.102	1397	3149	3143									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005940545.1.fna	0	88.105	3302	2779	2787									
IMGVR_UViG_3300031420_000502|3300031420|Ga0308169_10000114|101944-143083	GCA_005940545.1.fna	0	88.244	3325	2779	2787									
IMGVR_UViG_3300031417_000398|3300031417|Ga0308170_10000104|101944-143083	GCA_005940545.1.fna	0	88.244	3325	2779	2787									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005940585.1.fna	0	75.452	1445	3107	3100									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005940625.1.fna	0	75.344	1445	3149	3142									
IMGVR_UViG_3300029160_000038|3300029160|Ga0120251_10017|37708-80582	GCA_005940625.1.fna	0	86.551	3217	2921	2931									
IMGVR_UViG_3300010266_000197|3300010266|Ga0129314_1000575	GCA_005940685.1.fna	0	75.102	1397	3149	3143									
IMGVR_UViG_3300026487_000206|3300026487|Ga0256408_1000097|109005-138412	GCA_005940685.1.fna	0	88.105	3302	2779	2787									
