Table S12. Phage AMGs identified by VIBRANT.							
Viral gene ID	AMG	KO	KO Name	KO E-value	KO Score	KO V-score	
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_51							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_52							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_53							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_54							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_55							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_56							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_57		K02395	flgJ; flagellar protein FlgJ	7.00E-31	105.8	0.59	
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_58							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_59							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_60							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_61							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_62							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_63							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_64							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_65							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_66							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_67							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_68							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_69		K16568	exoZ; exopolysaccharide production protein ExoZ	1.00E-38	131.4	0.29	
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_70							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_71							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_72							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_73		K22918	ttsA; typhoid toxin secretion A	8.90E-20	69	0.72	
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_74							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_75							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_76							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_77							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_78							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_79							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_80							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_81							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_82							
IMGVR_UViG_3300009148_000534|3300009148|Ga0105243_10000033|45889-101368_83							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_1							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_2	AMG	K00058	"serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]"	1.40E-94	315.3	0.02	
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_3	AMG	K00831	"serC, PSAT1; phosphoserine aminotransferase [EC:2.6.1.52]"	1.50E-169	563	0.01	
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_4							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_5	AMG	K00854	"xylB, XYLB; xylulokinase [EC:2.7.1.17]"	2.00E-146	487.1	0	
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_6		K06400	spoIVCA; site-specific DNA recombinase	1.30E-97	325.9	2.76	
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_7							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_8							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_9		K22300	"dicA; HTH-type transcriptional regulator, cell division transcriptional repressor"	9.70E-16	55.9	2.08	
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_10							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_11							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_12							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_13							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_14							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_15							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_16							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_17							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_18							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_19							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_20							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_21							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_22							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_23							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_24							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_25							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_26							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_27		K03427	hsdM; type I restriction enzyme M protein [EC:2.1.1.72]	2.00E-67	226.5	0.26	
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_28							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_29							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_30							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_31							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_32							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_33							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_34							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_35							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_36							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_37							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_38							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_39		K01358	"clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]"	9.90E-32	108.6	2.48	
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_40							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_41							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_42							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_43							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_44							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_45							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_46							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_47		K20478	GOLGB1; golgin subfamily B member 1	1.40E-14	50.1	0.31	
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_48							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_49							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_50							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_51							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_52							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_53							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_54							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_55							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_56							
IMGVR_UViG_3300029850_000117|3300029850|Ga0245287_100661_57							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_1							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_2							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_3							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_4		K06921	K06921; uncharacterized protein	1.20E-12	45.6	0.01	
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_5							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_6							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_7							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_8							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_9							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_10							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_11	AMG	K21140	mec; [CysO sulfur-carrier protein]-S-L-cysteine hydrolase [EC:3.13.1.6]	2.30E-17	61.1	0.89	
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_12							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_13							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_14							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_15							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_16							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_17							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_18							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_19							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_20							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_21							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_22							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_23							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_24							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_25							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_26							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_27		K01358	"clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]"	1.20E-23	82	2.48	
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_28							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_29							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_30							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_31							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_32							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_33							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_34		K03791	K03791; putative chitinase	6.40E-65	217.5	2.36	
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_35							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_36							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_37							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_38							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_39							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_40							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_41							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_42							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_43							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_44							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_45							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_46							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_47							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_48							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_49							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_50							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_51							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_52							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_53							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_54							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_55							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_56							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_57							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_58							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_59							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_60							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_61							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_62							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_63							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_64							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_65							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_66							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_67							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_68							
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_69		K07733	alpA; prophage regulatory protein	2.10E-14	51.1	1	
IMGVR_UViG_3300013845_000022|3300013845|Ga0121548_100008|92874-134719_70		K03563	csrA; carbon storage regulator	2.50E-29	99.4	0.07	
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_1							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_2		K21936	chuW; anaerobilin synthase [EC:2.1.1.342]	6.00E-66	220.8	0	
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_3							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_4							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_5							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_6							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_7							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_8							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_9							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_10							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_11							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_12							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_13							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_14							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_15							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_16							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_17							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_18							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_19							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_20							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_21							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_22							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_23							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_24		K01358	"clpP, CLPP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]"	2.50E-36	123.7	2.48	
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_25							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_26							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_27							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_28							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_29							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_30							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_31							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_32							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_33							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_34							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_35							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_36							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_37							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_38							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_39							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_40							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_41		K02313	dnaA; chromosomal replication initiator protein	2.50E-11	41.1	0.1	
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_42							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_43							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_44							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_45							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_46							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_47		K04485	"radA, sms; DNA repair protein RadA/Sms"	2.80E-13	47.3	0.13	
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_48		K07132	MuB; ATP-dependent target DNA activator [EC:3.6.1.3]	7.90E-39	131.8	0.26	
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_49							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_50							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_51							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_52							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_53							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_54							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_55							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_56							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_57							
IMGVR_UViG_3300045411_000451|3300045411|Ga0438317_0000645_58		K07679	"evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]"	4.10E-134	446.9	0	
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_1							
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_2							
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_3							
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_4							
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_5							
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_6							
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_7							
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_8							
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_9							
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_10							
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_11							
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_12							
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_13		K03111	ssb; single-strand DNA-binding protein	7.90E-22	76.4	4.34	
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_14							
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_15							
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_16							
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_17							
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_18							
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_19							
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_20							
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_21							
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_22							
IMGVR_UViG_3300008109_000008|3300008109|Ga0114342_1000395_23							
